condition,stimLeft,stimRight,action,chosen,rewLeft,rewRight,RT
2,2,4,1,2,72,54,0.941293429077632
1,3,1,2,1,68,82,1.2330004969308
2,2,4,1,2,66,52,1.06632304394316
1,1,3,2,3,48,50,0.916318011910334
2,2,4,2,4,58,58,0.924554009388885
1,3,1,2,1,58,58,0.949588727562514
2,4,2,1,4,82,82,0.916180878333762
2,2,4,1,2,62,52,0.774618827100312
1,1,3,2,3,48,66,1.02463130026899
1,1,3,2,3,54,70,1.00800164446264
2,2,4,2,4,72,46,0.82460700966476
2,4,2,2,2,56,64,1.17497702798755
1,1,3,1,1,50,42,1.10798399671148
1,3,1,1,3,30,70,1.33294493074754
2,4,2,2,2,30,48,0.832924260925211
2,2,4,1,2,66,40,0.807924039972931
1,3,1,2,1,78,70,0.666130771834105
1,1,3,1,1,62,36,0.557962029679402
2,4,2,2,2,72,70,0.641274241780593
2,4,2,2,2,34,50,0.524648833978972
1,3,1,2,1,60,66,0.899667828833117
2,2,4,1,2,88,52,0.55803073901825
1,1,3,1,1,76,88,0.941350164174764
1,1,3,2,3,44,64,0.34129896003742
2,4,2,1,4,18,72,0.624617216279148
1,3,1,1,3,74,48,0.616320207188437
2,4,2,1,4,22,74,1.5912330304327
1,3,1,2,1,40,54,1.04117770658468
2,4,2,2,2,38,58,1.90803867908198
1,1,3,1,1,74,48,1.09968442171066
2,2,4,1,2,68,40,0.832949634913348
2,4,2,2,2,24,58,0.624644871076271
1,3,1,1,3,36,56,0.658010810459928
1,1,3,2,3,92,44,0.324656189584857
2,4,2,2,2,22,70,0.66628757737999
1,1,3,1,1,56,34,0.474659225911637
2,4,2,1,4,44,58,0.524539640299736
2,4,2,2,2,62,56,0.374660622906049
1,3,1,2,1,58,50,0.641272531174764
1,3,1,1,3,70,66,0.724656303626034
2,2,4,1,2,70,34,0.482978187778826
2,4,2,2,2,66,60,0.991315538660274
1,1,3,1,1,86,44,0.49126835444622
1,3,1,2,1,36,66,1.55798797386979
2,4,2,2,2,42,84,0.941287727058807
2,2,4,1,2,88,30,0.874653067729014
1,3,1,1,3,50,72,0.991321240679099
2,4,2,2,2,70,62,0.824683416730295
1,3,1,2,1,48,64,0.882972029597113
1,1,3,1,1,64,60,0.524620608981422
2,4,2,2,2,38,36,0.541324676147269
1,3,1,2,1,32,58,0.707981886964262
2,4,2,2,2,34,52,0.899621927574117
2,2,4,1,2,72,28,0.75799914982872
1,3,1,2,1,90,84,1.15799270654679
2,2,4,1,2,68,44,0.674660138234685
1,1,3,1,1,48,34,0.907945736158581
1,1,3,1,1,64,30,0.532975493573758
2,4,2,2,2,32,68,0.757956954882502
2,2,4,1,2,52,38,0.707907190503647
1,3,1,2,1,50,80,0.549764235734074
2,4,2,2,2,60,44,0.866294761925019
1,1,3,1,1,68,72,0.574555477659487
1,1,3,1,1,70,64,0.8246874081442
2,4,2,2,2,42,64,0.949663424023129
2,2,4,1,2,50,28,1.516311625649
1,1,3,1,1,74,52,1.06631192500481
2,4,2,2,2,66,76,0.824631243248405
1,1,3,2,3,72,52,0.949607544228456
2,2,4,2,4,66,52,0.841321625566707
1,3,1,2,1,70,88,1.3578924080166
2,4,2,2,2,64,70,0.732996933168579
1,3,1,2,1,54,68,0.441263921125028
1,3,1,2,1,70,56,0.716317669789532
2,2,4,1,2,68,54,0.616312224360627
1,3,1,2,1,48,62,0.499715611759711
2,4,2,2,2,70,66,0.649650508948071
1,1,3,1,1,66,42,0.457896427941705
2,4,2,2,2,10,52,0.549610851399848
1,1,3,1,1,54,64,1.15795079670079
2,4,2,2,2,40,68,0.97461346720138
1,3,1,2,1,52,56,0.941336194227006
2,4,2,1,4,30,94,0.70796221499495
1,3,1,1,3,32,52,0.649614586222924
2,4,2,2,2,22,64,0.4328973473921
2,4,2,2,2,30,74,0.857958408896593
1,1,3,1,1,68,52,0.582833670085165
1,3,1,2,1,34,70,0.666346878386321
2,2,4,1,2,56,32,0.582924047099368
1,1,3,1,1,94,62,0.482993583231291
2,4,2,2,2,48,66,0.532780769595774
1,1,3,1,1,90,84,0.557951766043516
2,2,4,1,2,72,52,0.591312288508561
2,4,2,2,2,68,56,0.799617052346548
1,3,1,2,1,48,44,0.841328467989115
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,3,1,1,3,42,84,1.7488739223536
2,2,4,2,4,64,26,1.10796147373276
1,3,1,1,3,46,42,0.791329451588354
2,4,2,1,4,52,78,0.999653887394743
2,4,2,2,2,44,64,0.791305503104923
1,1,3,2,3,50,66,0.732972129381778
2,4,2,2,2,60,60,0.857960119502422
1,1,3,1,1,88,52,1.29131819009854
2,4,2,2,2,52,92,1.03292460304692
1,1,3,2,3,82,68,0.941276037917305
2,2,4,1,2,60,42,0.899593132373411
1,1,3,2,3,42,62,0.599673445322878
2,2,4,1,2,52,42,0.724677686199357
1,3,1,1,3,66,62,0.799658391990306
2,2,4,1,2,56,26,0.907935472521785
1,3,1,1,3,76,48,1.14960731614792
1,3,1,1,3,80,70,0.849649425564166
2,2,4,1,2,74,34,0.774659311440701
1,3,1,1,3,56,74,1.85800231445046
2,4,2,2,2,50,40,0.741333001094972
1,3,1,1,3,70,46,0.582873299123094
2,2,4,1,2,60,58,0.70802408191048
2,4,2,2,2,30,72,1.04953515708621
1,3,1,1,3,70,44,1.31626481206604
1,1,3,2,3,76,60,1.28301576408921
2,4,2,1,4,50,74,1.69968202686232
2,4,2,2,2,42,54,0.899554928840189
1,1,3,2,3,70,78,1.22464475703509
2,2,4,1,2,42,54,1.47460106530889
1,3,1,1,3,62,42,1.04134791187698
1,1,3,2,3,72,38,0.782969435178529
2,4,2,2,2,38,56,1.72460584074997
1,3,1,1,3,78,62,0.916334262667988
2,2,4,1,2,54,22,1.89136511772267
2,4,2,1,4,54,66,1.44962051632319
1,1,3,2,3,82,50,0.641293628648782
2,4,2,1,4,44,72,0.832974723801271
1,3,1,1,3,52,68,1.24136222394736
2,2,4,2,4,72,62,1.01633115506684
1,3,1,1,3,46,78,0.716517810687037
2,2,4,1,2,68,40,0.82473330940411
1,1,3,1,1,44,52,1.25795909313911
1,1,3,2,3,72,92,0.749687885688218
2,4,2,2,2,46,82,1.14135136159985
1,3,1,1,3,60,36,1.19132471891226
2,2,4,1,2,62,44,0.816259822798202
1,3,1,1,3,68,84,1.02462987476338
2,2,4,1,2,78,28,0.841316208647186
1,1,3,2,3,72,68,0.782950333411463
2,2,4,1,2,64,38,0.658133118785372
1,3,1,1,3,92,46,0.891317505856023
2,2,4,1,2,60,58,0.649554715014347
2,4,2,2,2,38,48,1.05793879394878
1,1,3,2,3,42,66,0.916311169487017
2,2,4,1,2,100,54,0.749657950083929
1,3,1,1,3,64,82,1.19132158280081
2,4,2,2,2,50,88,1.007991951029
1,1,3,2,3,66,42,0.699562569547197
2,2,4,1,2,50,46,0.649662198089572
1,3,1,1,3,70,82,0.832974723801271
1,1,3,2,3,64,46,0.74967477104201
2,2,4,1,2,60,28,0.67455179985609
2,2,4,1,2,74,70,1.0079868192106
1,3,1,1,3,72,78,0.816376999306158
1,3,1,1,3,64,88,0.799645847546344
2,4,2,2,2,74,84,0.59962412285131
1,1,3,2,3,58,50,0.766335502857146
2,2,4,1,2,56,52,0.666308674853099
1,3,1,1,3,68,76,0.816339936176519
2,4,2,2,2,42,58,0.791251048814956
2,4,2,2,2,54,62,0.982986028055166
1,1,3,2,3,50,92,1.30796694767196
1,3,1,1,3,22,64,0.807965379616689
2,2,4,1,2,76,70,0.757915900338958
2,4,2,2,2,6,80,1.29967820650927
1,3,1,2,1,54,66,1.29118162672421
2,4,2,2,2,74,64,1.37468172037916
1,3,1,1,3,74,56,0.666290143289189
1,1,3,2,3,56,54,0.766301005636706
2,4,2,2,2,34,64,0.94966969624511
1,3,1,1,3,18,100,1.32471349488515
2,4,2,2,2,68,70,0.766201220289076
2,2,4,1,2,54,36,1.88294209399282
1,1,3,1,1,62,58,0.699611892018766
1,1,3,1,1,52,44,0.749643409933014
2,4,2,2,2,56,80,0.824574508151272
2,2,4,1,2,66,42,0.666270756421
1,1,3,1,1,52,56,0.966360648763839
2,2,4,2,4,24,70,0.724581322065205
1,3,1,1,3,32,80,0.791319758153804
2,2,4,1,2,56,54,0.982912757101076
1,3,1,2,1,48,56,1.18302571411368
2,4,2,1,4,36,60,0.98297319851099
1,3,1,1,3,30,54,0.791314341236102
2,4,2,2,2,30,60,0.816313421784798
1,1,3,1,1,76,22,1.03296394698373
2,4,2,2,2,48,66,1.01631575961346
1,1,3,1,1,52,62,0.841304519506593
1,1,3,2,3,58,42,0.824594750321012
2,2,4,1,2,36,62,0.657899906173043
2,2,4,2,4,64,50,0.582947425381462
1,3,1,1,3,52,56,1.22464504213622
2,2,4,2,4,62,48,0.732934210950589
1,3,1,2,1,54,42,0.966342687402175
1,1,3,2,3,60,84,1.14966490654842
2,4,2,2,2,48,52,0.916299765447548
2,2,4,1,2,52,58,1.31634321483853
1,3,1,1,3,68,66,0.724634921050892
1,1,3,2,3,76,52,0.582916349372681
2,2,4,1,2,82,32,0.549646203922748
1,3,1,1,3,58,24,0.674564914502298
2,2,4,2,4,60,26,0.407940746890745
1,3,1,1,3,48,50,0.557869656958246
2,2,4,1,2,66,24,0.574704870579808
1,3,1,1,3,30,50,0.724702489986157
2,4,2,2,2,30,24,1.16632848937206
2,2,4,1,2,82,52,0.708036056153105
1,3,1,1,3,40,70,1.00792837350764
1,1,3,2,3,68,68,1.27471447848347
2,4,2,2,2,54,80,0.83297814501293
2,2,4,1,2,70,44,0.541241996858844
1,1,3,2,3,98,38,1.1663761012378
1,3,1,1,3,32,64,0.749679332658161
2,4,2,2,2,80,62,0.832893755119585
1,3,1,2,1,50,82,1.66633290843765
2,2,4,1,2,52,60,1.07453395253469
1,1,3,2,3,92,54,1.32467329564497
2,2,4,1,2,72,40,0.924707963925357
1,3,1,1,3,34,70,0.716300563730329
2,2,4,1,2,38,42,0.791330306891723
1,1,3,1,1,58,72,1.69961417282684
2,4,2,1,4,44,78,0.699609326109567
1,3,1,1,3,52,82,1.62473410768689
2,2,4,1,2,68,28,1.00790613563004
1,1,3,2,3,64,38,0.758000290233213
2,2,4,1,2,72,34,0.624671670569114
1,3,1,1,3,72,78,1.19967162067587
2,4,2,2,2,44,64,0.766316115988957
2,2,4,1,2,58,52,1.18284068357025
1,3,1,2,1,38,56,1.10799540075095
2,4,2,2,2,62,58,0.741317890742721
1,3,1,1,3,32,56,0.641275382185086
1,1,3,2,3,54,32,0.674607394549639
2,4,2,2,2,36,44,0.924613025295002
1,1,3,2,3,70,52,0.974565570234518
2,2,4,1,2,90,42,0.716301989235035
2,4,2,2,2,38,62,0.82460073744187
1,1,3,2,3,42,56,0.782973711692648
2,4,2,2,2,66,54,0.874685284141378
1,1,3,2,3,68,78,1.01630492577533
2,2,4,1,2,96,26,0.782899870535402
1,3,1,1,3,62,70,1.20797034037423
2,4,2,2,2,44,48,0.682995635958832
1,3,1,1,3,56,52,0.758000575333426
1,3,1,2,1,44,58,0.832940511681954
2,2,4,1,2,60,70,0.657938394807388
1,3,1,1,3,80,50,1.07465084394153
2,4,2,1,4,50,66,1.1163360302935
2,4,2,1,4,50,70,1.91638215963485
1,1,3,2,3,86,36,0.724669703372456
1,1,3,1,1,70,38,0.716302844538404
2,4,2,2,2,30,84,0.882976876313478
2,4,2,2,2,30,76,0.81627208214104
1,3,1,1,3,60,88,0.824642362186751
1,3,1,2,1,34,74,0.732919100597428
2,2,4,1,2,72,48,0.632817861234798
1,3,1,1,3,68,50,1.04965461440224
2,2,4,1,2,62,64,0.641341240514521
1,3,1,1,3,52,82,0.741331290489143
2,4,2,2,2,56,48,0.70796135969249
1,3,1,1,3,40,86,0.74123207534376
2,2,4,1,2,56,6,0.641355495563403
1,3,1,1,3,54,44,0.682998772070277
2,4,2,2,2,46,60,0.999629083608852
1,1,3,2,3,70,78,1.63305706096799
2,2,4,1,2,52,34,0.566334020331851
2,2,4,1,2,58,50,0.724592726103765
1,3,1,1,3,38,62,1.07465198434602
1,3,1,1,3,58,36,0.916288076306955
2,2,4,1,2,46,42,0.732799928383429
1,3,1,1,3,50,68,0.741228369031887
2,4,2,2,2,58,88,0.607983569059797
1,1,3,1,1,78,46,1.07461406591301
2,4,2,2,2,30,54,0.84136866722929
1,1,3,1,1,68,38,0.491269494848893
2,2,4,1,2,68,40,0.691340256916192
2,4,2,2,2,54,72,0.991334355326217
1,3,1,2,1,72,56,0.674653295810458
2,4,2,2,2,68,32,0.766249402357062
1,1,3,1,1,76,48,0.774604857151644
1,1,3,2,3,52,74,0.849520845016741
2,4,2,2,2,62,90,0.666296415511169
2,4,2,2,2,40,48,0.449657864553956
1,1,3,1,1,64,68,0.866242018240882
2,2,4,1,2,58,14,1.1496606300334
1,1,3,2,3,60,36,0.482880968339487
2,4,2,2,2,34,80,0.72459500691275
1,1,3,2,3,46,56,0.682998201868031
1,3,1,1,3,56,54,0.624592127392134
2,2,4,1,2,74,26,2.92471509145071
2,2,4,1,2,50,74,1.26628803354197
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,2,4,2,4,66,34,2.14131030705721
1,1,3,1,1,44,46,2.57459025998105
2,2,4,2,4,52,44,3.28296130979834
1,1,3,2,3,24,56,3.09128620176853
1,1,3,2,3,92,30,1.64130474758713
2,2,4,1,2,62,32,3.15802805906969
2,2,4,1,2,60,28,1.72472159175413
1,1,3,1,1,74,44,2.15804031841253
2,2,4,1,2,38,52,1.8663403780829
1,1,3,1,1,60,32,1.3161898305043
1,1,3,1,1,82,12,1.58302554305374
2,2,4,2,4,62,50,2.82464606850044
2,2,4,2,4,66,58,1.83298641294277
1,3,1,2,1,42,76,2.56629838270783
1,1,3,1,1,78,70,1.6829833766169
2,4,2,1,4,48,68,1.6080137897643
1,1,3,2,3,88,44,1.10796175883479
2,2,4,2,4,76,22,2.48300413196921
1,1,3,1,1,48,60,1.06632732045728
2,2,4,1,2,94,54,1.38303831557641
2,4,2,2,2,60,70,1.69136905211599
1,3,1,2,1,48,50,1.05797300606901
2,4,2,2,2,36,64,1.61626974431238
1,1,3,1,1,68,70,1.5579674465971
1,1,3,1,1,58,54,1.64133724910062
2,4,2,2,2,18,50,1.40804651935832
2,4,2,2,2,46,42,1.0079896702191
1,3,1,2,1,60,84,1.891263336669
1,1,3,1,1,50,44,0.849604379607626
2,2,4,1,2,58,38,1.28300036863402
2,2,4,1,2,76,54,0.899611093735075
1,3,1,2,1,88,60,1.28295988429454
2,2,4,1,2,48,54,0.974626581846678
1,3,1,2,1,36,56,0.649646802634379
2,2,4,1,2,58,44,1.63295157360153
1,3,1,2,1,80,58,1.13297138811868
1,3,1,2,1,40,52,1.24131062066772
2,4,2,2,2,48,68,1.40791423249721
2,4,2,1,4,52,60,2.24125987269144
1,3,1,1,3,62,70,1.53301512261169
1,1,3,2,3,82,40,1.20801053961441
2,2,4,2,4,28,62,1.01634227400427
1,1,3,2,3,48,40,0.899708028073292
2,2,4,2,4,58,62,1.35800559311247
2,4,2,1,4,38,64,1.34109226181863
1,3,1,1,3,46,64,1.06634613712413
2,2,4,2,4,66,22,0.824657472539911
1,3,1,2,1,78,50,1.27485360776882
2,4,2,2,2,40,58,2.10788848787888
1,1,3,1,1,56,46,1.42458465774507
1,1,3,1,1,60,56,1.84131335763777
2,2,4,1,2,94,48,1.19134553128424
2,2,4,1,2,44,64,0.682959143032349
1,3,1,2,1,62,94,0.908017011404809
1,3,1,2,1,42,62,0.882958629850691
2,2,4,1,2,56,44,0.924642675798168
1,3,1,2,1,58,68,1.00803785228891
2,2,4,1,2,78,42,1.52463942564646
2,2,4,1,2,72,54,0.732950461706423
1,1,3,1,1,78,64,0.832945928601475
1,1,3,1,1,62,48,0.974595220737683
2,2,4,1,2,68,30,0.732916819790262
1,3,1,2,1,78,72,1.00800478057499
2,2,4,1,2,82,40,0.841306800315579
2,4,2,2,2,40,70,0.732972414483811
1,1,3,1,1,80,50,1.1413850035151
1,3,1,2,1,42,46,0.691282951616813
2,2,4,1,2,46,58,0.899651007874127
2,4,2,2,2,62,80,1.3246567597871
1,3,1,2,1,58,72,0.616348717288929
2,4,2,2,2,48,70,0.882978586918398
1,3,1,2,1,42,58,0.691278675099966
2,2,4,1,2,52,44,0.899652148278619
1,1,3,1,1,54,40,0.73301746044126
2,4,2,2,2,40,86,0.86628335788555
1,1,3,1,1,52,84,1.31635119766543
1,1,3,1,1,82,64,1.1496489408928
2,2,4,1,2,78,50,1.79966095790041
1,1,3,1,1,98,52,0.616237527901831
2,4,2,2,2,48,74,0.891467183877467
2,2,4,1,2,64,78,0.607944795325238
1,3,1,2,1,58,66,0.73288659908394
2,4,2,2,2,44,66,1.0996430820669
1,3,1,2,1,44,70,0.749669354123398
1,1,3,1,1,58,60,1.04965718031053
2,2,4,1,2,50,70,0.84961350283811
2,2,4,1,2,46,58,0.899682083883818
1,1,3,1,1,62,52,0.74965281826735
2,4,2,2,2,46,64,0.899634757117383
1,3,1,2,1,46,54,0.799696595524438
1,3,1,2,1,52,52,0.866272524048327
2,2,4,2,4,74,50,1.0996795749943
1,1,3,2,3,54,50,0.932995279583338
2,2,4,2,4,86,56,1.12465755806988
2,2,4,2,4,62,36,1.69130347888859
1,3,1,1,3,36,58,0.616370670064498
2,4,2,2,2,72,54,0.824648349307608
1,3,1,2,1,70,42,0.624655990013707
2,4,2,2,2,44,38,1.34967066558784
1,1,3,1,1,46,56,1.09964878408755
2,2,4,2,4,50,52,1.5413395013984
1,1,3,2,3,56,62,0.85783182405612
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
