condition,stimLeft,stimRight,action,chosen,rewLeft,rewRight,RT
2,4,2,2,2,56,34,1.64788624527864
1,3,1,2,1,44,52,1.01552449818701
2,2,4,1,2,96,6,0.799007505644113
1,1,3,1,1,58,72,0.815352518577129
1,1,3,1,1,78,18,1.24852070352063
2,2,4,1,2,80,70,2.19795659068041
1,1,3,1,1,68,38,0.665677186800167
2,2,4,1,2,48,60,0.865421040682122
2,4,2,1,4,42,44,1.11555761075579
1,3,1,2,1,62,58,1.1818803420756
1,3,1,2,1,66,82,0.849013668717816
2,4,2,2,2,36,54,2.6139373681508
2,4,2,2,2,34,68,1.28101453511044
1,1,3,1,1,56,76,0.998885923763737
1,1,3,1,1,80,74,0.915129630360752
2,4,2,2,2,42,66,1.29831936769187
2,4,2,2,2,38,72,0.582360689295456
1,1,3,1,1,50,42,0.83228100836277
1,1,3,1,1,50,40,0.598400470800698
2,2,4,1,2,70,22,0.882298476295546
2,2,4,1,2,96,58,1.0485095444601
1,3,1,2,1,50,80,0.699323020875454
1,3,1,2,1,60,34,0.565531755331904
2,2,4,1,2,64,28,1.44822334917262
1,3,1,2,1,68,68,0.998642686754465
2,2,4,1,2,64,40,1.03215030953288
1,3,1,2,1,66,62,0.616072529228404
2,4,2,2,2,34,58,1.44828242622316
2,2,4,1,2,92,32,1.7649824116379
1,3,1,2,1,52,64,0.981989525258541
2,2,4,1,2,58,46,1.06523308809847
1,3,1,2,1,60,66,0.732382825110108
2,2,4,1,2,90,48,0.982335599837825
1,3,1,2,1,44,80,0.749283599667251
2,4,2,2,2,60,72,1.16537888441235
1,3,1,2,1,42,78,0.765878778416663
2,4,2,2,2,32,68,1.49842096539214
1,3,1,2,1,44,80,0.665614463156089
1,1,3,1,1,90,38,0.615467536495999
2,4,2,2,2,42,66,1.36477374588139
1,3,1,2,1,82,78,0.715765036875382
2,4,2,2,2,22,50,1.298270866042
1,3,1,2,1,60,62,1.21540692774579
2,4,2,2,2,42,60,2.0309479823336
1,1,3,1,1,72,54,0.932837791275233
2,4,2,1,4,16,72,1.56491035223007
2,2,4,1,2,60,34,1.61486363783479
1,1,3,1,1,72,28,0.848632220644504
2,2,4,1,2,56,80,2.99680145224556
1,3,1,2,1,62,46,0.715539668919519
1,3,1,2,1,78,68,0.632417177315801
2,2,4,1,2,52,2,1.66511923726648
1,1,3,1,1,78,44,0.716129345353693
2,2,4,1,2,74,52,1.63155326689593
2,2,4,1,2,58,46,0.582428518682718
1,3,1,2,1,66,82,0.582471550209448
1,1,3,1,1,76,66,0.732189913047478
2,4,2,2,2,34,92,2.54765475075692
2,4,2,2,2,50,48,1.24842953542247
1,3,1,2,1,38,56,0.932141265599057
1,1,3,1,1,78,38,0.698855509981513
2,2,4,1,2,76,28,1.36478614457883
1,1,3,1,1,70,70,1.09928042721003
2,4,2,2,2,52,60,1.4315165807493
1,1,3,1,1,46,46,1.19906300888397
2,4,2,2,2,54,88,1.28191819507629
1,1,3,1,1,68,46,0.665867546340451
2,2,4,1,2,56,50,0.782008998794481
2,4,2,2,2,42,88,1.31533428491093
1,1,3,1,1,36,60,0.715462722815573
1,3,1,2,1,54,52,0.715765766100958
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,2,4,2,4,34,36,1.33188315015286
1,1,3,2,3,68,56,1.58155585592613
2,2,4,2,4,56,28,0.915517642628402
1,1,3,1,1,58,26,1.68130889930762
1,3,1,2,1,60,68,0.99860476073809
2,2,4,1,2,88,46,1.54849933367223
1,1,3,1,1,48,76,1.26490692445077
2,4,2,2,2,42,54,1.29855749919079
1,1,3,1,1,76,46,1.0988548535388
2,4,2,2,2,34,78,1.64828920923173
1,1,3,1,1,62,44,1.34833100065589
2,2,4,1,2,74,60,1.04857956198975
1,3,1,2,1,70,58,1.16551891900599
2,2,4,1,2,50,38,0.849026796873659
1,1,3,1,1,30,46,1.06564589822665
2,4,2,2,2,42,62,1.54833668959327
2,2,4,1,2,56,54,0.882549006491899
1,1,3,1,1,60,70,1.21520891040564
2,4,2,2,2,68,66,0.932054473320022
1,1,3,2,3,68,64,1.61470755771734
1,1,3,2,3,98,58,1.56475062575191
2,2,4,1,2,62,54,0.86552460771054
2,4,2,2,2,30,86,1.13194456091151
1,3,1,1,3,74,48,1.59817218547687
1,3,1,1,3,54,74,1.96406474849209
2,4,2,2,2,34,58,0.698929173871875
1,3,1,2,1,60,40,1.59808502858505
2,2,4,1,2,54,52,0.765508999815211
2,2,4,1,2,70,44,0.798870023805648
1,1,3,1,1,58,68,1.49824336962774
1,3,1,1,3,52,30,1.09866887028329
2,2,4,1,2,66,42,1.21538285934366
1,1,3,2,3,62,58,2.23121587117203
2,4,2,2,2,64,48,0.831937850918621
1,3,1,1,3,62,62,1.16529172752053
2,2,4,1,2,66,46,0.732240967219695
2,2,4,1,2,50,42,1.33163954829797
1,3,1,1,3,54,44,1.4154891979415
2,4,2,2,2,28,36,0.765741661190987
1,1,3,2,3,74,58,1.34847322315909
1,1,3,1,1,64,64,1.79798386828043
2,2,4,1,2,70,56,0.832052722806111
1,3,1,2,1,46,76,2.43075806065463
2,2,4,1,2,80,76,0.732622415293008
2,2,4,1,2,72,52,0.93208036525175
1,3,1,1,3,54,66,1.89827480446547
2,4,2,2,2,60,56,1.04885598388501
1,1,3,2,3,72,48,1.36498671490699
1,1,3,1,1,60,36,2.19803754822351
2,4,2,2,2,30,56,0.865519137587398
1,1,3,1,1,42,48,0.931823999853805
2,2,4,1,2,84,50,0.782116577262059
2,2,4,1,2,60,66,0.665893438272178
1,1,3,1,1,76,62,0.915262371301651
1,3,1,2,1,46,52,1.09884756011888
2,4,2,2,2,52,72,0.715608956525102
1,3,1,2,1,72,54,1.34841232257895
2,2,4,1,2,58,46,0.732302961638197
2,4,2,2,2,18,48,0.815980850253254
1,3,1,2,1,52,66,1.09867835184559
2,4,2,2,2,38,92,0.915309778880328
1,1,3,1,1,66,48,0.865445838309824
2,4,2,2,2,48,46,0.849040289642289
1,3,1,2,1,38,76,0.998750994680449
1,1,3,1,1,76,52,1.11527972994372
2,4,2,2,2,52,60,0.765382822835818
2,2,4,1,2,60,32,0.698560854187235
1,3,1,2,1,48,42,0.981976396869868
1,3,1,2,1,66,54,0.78246921626851
2,2,4,1,2,92,38,0.932082553161308
2,4,2,2,2,52,78,1.74815566581674
1,3,1,2,1,52,78,0.915407146560028
1,1,3,1,1,74,70,0.566043391590938
2,2,4,1,2,40,20,0.931868854910135
2,4,2,2,2,50,52,0.66577419009991
1,3,1,2,1,30,48,0.765680031385273
2,2,4,1,2,88,62,0.632309598615393
1,3,1,2,1,30,70,0.665543352020904
2,4,2,2,2,48,68,1.1821801031474
1,1,3,1,1,66,88,0.616107902489603
1,3,1,2,1,54,60,0.732513742754236
2,4,2,2,2,64,46,0.599264016607776
1,1,3,1,1,62,60,0.765654868911952
2,2,4,1,2,68,40,1.19822644907981
2,4,2,2,2,48,72,0.649179011350498
1,1,3,1,1,90,74,0.582883630646393
1,1,3,1,1,66,62,0.732466699788347
2,2,4,1,2,100,60,0.765748954610899
2,4,2,2,2,68,68,1.04884759662673
1,1,3,1,1,32,52,0.632533872732893
2,4,2,2,2,10,84,1.13216336467303
1,3,1,2,1,50,48,0.632226088549942
2,4,2,2,2,46,68,1.03209050302394
1,1,3,1,1,54,40,0.615673212101683
1,3,1,2,1,68,62,0.649106076918542
2,2,4,1,2,66,32,0.68214947078377
2,2,4,1,2,70,30,1.39846552861854
1,3,1,2,1,48,60,0.665380343096331
2,4,2,2,2,38,74,0.882059615338221
1,3,1,2,1,62,62,0.632497405167669
1,3,1,2,1,40,42,0.56569622294046
2,4,2,2,2,66,64,0.832552325213328
1,3,1,2,1,72,44,0.799031938891858
2,4,2,2,2,60,78,0.915520924609154
2,2,4,1,2,40,34,1.13186834426597
1,1,3,1,1,92,30,0.799279551953077
2,2,4,1,2,74,40,0.732289833482355
1,3,1,2,1,60,70,0.682481323136017
2,4,2,2,2,36,44,0.915600058622658
1,1,3,1,1,68,48,0.632228276692331
1,1,3,1,1,68,58,0.632728243479505
2,2,4,1,2,66,18,0.798708473797888
2,4,2,2,2,42,72,0.732419292442501
1,1,3,1,1,66,64,0.565704245818779
1,1,3,1,1,64,68,0.582480302313343
2,4,2,2,2,38,82,0.765811678487808
2,4,2,2,2,58,74,0.715965971816331
1,3,1,2,1,84,68,0.532610527006909
2,2,4,1,2,66,34,0.782490731915459
1,3,1,2,1,46,44,0.682487887330353
2,4,2,2,2,42,90,0.932244832860306
1,1,3,1,1,74,30,0.748879177263007
1,3,1,2,1,78,96,0.565792861161754
2,4,2,2,2,62,70,0.765641011530533
1,1,3,1,1,64,46,0.5658191179391
2,4,2,2,2,32,56,0.54924873681739
2,4,2,2,2,24,68,0.532615996897221
1,3,1,2,1,42,72,0.482031827326864
1,1,3,1,1,62,64,0.549243996385485
2,4,2,2,2,36,74,0.582748336950317
1,3,1,2,1,60,86,0.565908827353269
2,4,2,2,2,58,66,0.582386216614395
2,2,4,1,2,66,40,0.831902477657422
1,3,1,2,1,68,62,0.582657897844911
2,2,4,1,2,60,60,0.632344971876591
1,3,1,2,1,90,56,0.59904120163992
2,2,4,1,2,70,34,0.548916519619524
1,3,1,2,1,54,50,0.482766643399373
2,2,4,1,2,56,50,0.582495253998786
1,3,1,2,1,30,62,0.549102503107861
1,1,3,1,1,52,76,0.599349715048447
2,4,2,2,2,66,64,0.699104946339503
2,2,4,1,2,70,24,0.565940554020926
1,1,3,1,1,64,52,0.582635652972385
2,4,2,2,2,24,94,0.98198587843217
1,1,3,1,1,60,88,0.48268933291547
1,1,3,1,1,46,70,0.782434207387269
2,4,2,2,2,44,74,0.61570092709735
2,4,2,2,2,48,58,0.616069611627609
1,3,1,2,1,40,72,0.582743596052751
1,1,3,1,1,58,50,0.566289910580963
2,2,4,1,2,48,32,0.715897777816281
2,2,4,1,2,50,38,0.632131638238207
1,3,1,2,1,64,34,0.865585872903466
2,2,4,1,2,60,70,0.565801978111267
1,3,1,2,1,78,100,0.615962762618437
1,3,1,2,1,32,68,0.582580951973796
2,2,4,1,2,46,42,0.599327105330303
1,1,3,1,1,64,64,0.632603525184095
2,2,4,1,2,88,58,0.665848948061466
2,4,2,2,2,62,46,0.732488944893703
1,3,1,2,1,48,78,1.04865541378967
1,3,1,2,1,88,36,0.516148818656802
2,2,4,2,4,64,36,0.698804820422083
2,2,4,1,2,78,54,0.63217977527529
1,3,1,2,1,66,78,0.549350480781868
1,3,1,2,1,30,68,0.582242900040001
2,4,2,2,2,58,72,1.13194018485956
2,2,4,1,2,98,46,0.666096561122686
1,3,1,2,1,58,60,0.499680181732401
1,3,1,2,1,56,78,0.54993468686007
2,4,2,2,2,44,58,0.765453933971003
1,1,3,1,1,54,52,0.499529571738094
2,4,2,2,2,34,68,0.515807120129466
1,3,1,2,1,42,88,0.5489019327797
2,4,2,2,2,38,70,0.932094222865999
2,2,4,1,2,74,30,0.649374476168305
1,1,3,1,1,66,68,0.599173213122413
1,1,3,1,1,56,52,0.548802012344822
2,4,2,2,2,50,44,0.798897739034146
1,1,3,1,1,54,52,0.515816236846149
2,2,4,1,2,60,32,1.03217547177337
2,2,4,1,2,72,30,0.748971804277971
1,3,1,2,1,56,82,0.46358374459669
1,1,3,1,1,46,46,0.54939898243174
2,4,2,2,2,22,38,0.64951779297553
2,4,2,2,2,8,30,0.782205557450652
1,1,3,1,1,54,48,0.616179742850363
1,1,3,1,1,72,76,0.565706798341125
2,2,4,2,4,68,62,0.765804020455107
1,1,3,1,1,68,84,0.899166794959456
2,4,2,2,2,46,66,0.682638132711872
2,2,4,1,2,58,32,0.915157710202038
1,3,1,2,1,56,74,0.699252274353057
1,3,1,2,1,62,76,0.94889799435623
2,4,2,2,2,52,58,0.815852485364303
2,4,2,2,2,14,40,0.832082626176998
1,1,3,1,1,48,76,0.749024317134172
1,3,1,2,1,68,60,0.498975633177906
2,2,4,1,2,60,34,0.715680432505906
2,4,2,2,2,76,40,0.765569900162518
1,1,3,1,1,70,40,0.598944927798584
2,4,2,2,2,42,68,0.715713982703164
1,3,1,2,1,48,46,0.515982892364264
1,1,3,1,1,38,74,0.682623910484836
2,4,2,2,2,36,52,0.732453571865335
2,2,4,1,2,66,52,0.632295011775568
1,1,3,1,1,62,50,0.532594481250271
2,2,4,1,2,70,38,0.64912212244235
1,1,3,1,1,76,48,0.615972973173484
2,2,4,1,2,34,38,0.682347488123924
1,3,1,2,1,30,62,0.715535657480359
2,2,4,1,2,72,70,0.582399709383026
1,3,1,2,1,54,76,0.532639336073771
2,2,4,1,2,64,48,0.648962031118572
1,3,1,2,1,76,54,0.549647689331323
1,3,1,2,1,64,72,0.51601097243838
2,2,4,1,2,76,48,0.948936649598181
1,3,1,2,1,62,60,0.482369879027829
2,4,2,2,2,30,64,0.849076027749106
2,4,2,2,2,46,54,1.265011950396
1,3,1,2,1,62,64,0.616001417627558
1,3,1,2,1,26,80,0.548978878883645
2,4,2,2,2,36,94,0.732395588653162
1,1,3,1,1,84,62,0.565484712366015
2,2,4,1,2,92,46,0.765451746061444
2,2,4,1,2,44,30,0.582366888644174
1,3,1,2,1,44,82,0.598994888132438
1,3,1,2,1,64,76,0.615461701760069
2,2,4,1,2,36,38,0.649307011626661
1,1,3,1,1,70,70,0.63250907487236
2,4,2,2,2,40,72,0.882155524333939
1,1,3,1,1,52,46,0.548795448150486
2,2,4,1,2,48,60,0.732305149780586
1,3,1,2,1,68,100,0.732402517460287
2,4,2,2,2,26,70,0.682473665336147
1,1,3,1,1,94,44,0.682172445114702
2,2,4,1,2,58,62,0.732620591763407
1,3,1,2,1,66,60,0.632351536070928
2,2,4,1,2,52,38,0.732161103980616
2,4,2,2,2,26,44,1.09910793672316
1,1,3,1,1,74,54,0.682409847388044
1,1,3,1,1,74,82,1.33155603823252
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,4,2,1,4,54,56,1.63144058268517
1,1,3,2,3,86,56,1.43142285966314
1,1,3,2,3,66,44,1.38167670858093
2,2,4,2,4,60,36,2.23094820114784
1,3,1,1,3,46,42,1.81466620392166
2,4,2,2,2,52,76,2.29797693970613
1,1,3,2,3,66,16,1.4317554414738
2,2,4,2,4,58,64,1.44853003928438
1,1,3,1,1,56,24,1.53162226290442
2,4,2,1,4,36,46,1.215479133185
1,1,3,2,3,68,32,1.2649576140102
2,2,4,1,2,80,68,1.11492927884683
1,1,3,1,1,66,50,0.748947371030226
2,2,4,1,2,56,40,0.865498351166025
2,2,4,1,2,42,48,0.832361236447468
1,3,1,2,1,46,78,0.548940223408863
1,1,3,1,1,54,62,0.598880380624905
2,2,4,1,2,90,42,0.649384322343394
2,2,4,1,2,70,28,0.649296071613207
1,1,3,1,1,62,70,0.465775429969653
2,2,4,1,2,42,64,0.582536826375872
1,1,3,1,1,28,58,0.499285970116034
1,1,3,1,1,40,48,0.465612056432292
2,4,2,1,4,28,42,0.649252310860902
1,3,1,2,1,56,78,0.565868348814547
2,2,4,1,2,68,42,0.649189951829612
2,4,2,2,2,60,70,0.715728934155777
1,1,3,1,1,88,42,0.598855947609991
1,1,3,1,1,84,54,0.498862949432805
2,2,4,1,2,68,20,0.598853030009195
2,4,2,2,2,44,80,0.532215221319348
1,3,1,2,1,72,62,0.499152135103941
1,3,1,2,1,56,70,0.532686743652448
2,2,4,1,2,80,20,0.615618875715882
1,1,3,1,1,62,52,0.466112752445042
2,4,2,2,2,46,66,0.51597596378997
1,3,1,2,1,68,68,0.482427133014426
2,2,4,1,2,50,56,0.565951129421592
1,1,3,1,1,58,70,0.449595978716388
2,4,2,2,2,22,72,0.416118988534436
2,2,4,1,2,78,42,0.532427096506581
1,1,3,1,1,50,50,0.449110234156251
2,2,4,1,2,78,36,0.53266303986311
1,1,3,1,1,56,54,0.44925063312985
2,2,4,1,2,36,36,0.532401933800429
1,1,3,1,1,46,34,0.432808252749965
2,2,4,1,2,68,32,0.649462362518534
1,3,1,2,1,48,74,0.466011008946225
1,3,1,2,1,34,70,0.465706871356815
2,2,4,1,2,66,28,0.565476325107738
2,2,4,1,2,62,10,0.599978411337361
1,3,1,2,1,84,90,0.465721093583852
2,2,4,1,2,48,50,0.432355693541467
1,1,3,1,1,72,74,0.482602540636435
2,2,4,1,2,52,60,0.68215348222293
1,3,1,2,1,60,54,0.516093388432637
2,4,2,2,2,20,56,0.698813937138766
1,3,1,2,1,70,92,0.598935081623495
2,4,2,2,2,40,72,0.515499335946515
1,1,3,1,1,92,40,0.632663696305826
2,2,4,1,2,56,42,0.616196153219789
1,3,1,2,1,22,54,0.499236010015011
1,3,1,2,1,66,58,0.465775065356866
2,4,2,2,2,32,44,0.499055132037029
2,4,2,2,2,56,40,0.499310767976567
1,1,3,1,1,54,70,0.515664897393435
2,4,2,2,2,24,62,0.599020414985716
1,1,3,1,1,70,64,0.448980775196105
2,4,2,2,2,64,72,0.482370608486235
1,1,3,1,1,60,78,0.465999703854322
1,3,1,2,1,48,76,0.449103305349126
2,4,2,2,2,48,66,0.48242421541363
2,2,4,1,2,56,40,0.532796145416796
1,3,1,2,1,52,52,0.549197682878003
1,1,3,1,1,58,26,0.46585018793121
2,4,2,2,2,52,56,0.482795088086277
2,2,4,1,2,58,38,0.54897012677975
1,3,1,2,1,42,64,0.399492447962984
2,4,2,2,2,18,60,0.548997112549841
1,3,1,2,1,48,92,0.549503278918564
1,1,3,1,1,66,48,0.482325753662735
2,2,4,1,2,80,28,0.599030261160806
1,3,1,2,1,30,100,0.465659828623757
2,2,4,1,2,100,64,0.466267374111339
2,2,4,1,2,74,48,0.565859231865034
1,3,1,2,1,72,90,0.482729446841404
1,3,1,2,1,50,54,0.698987157084048
2,4,2,2,2,48,80,0.449023077264428
1,3,1,2,1,52,58,0.515678390627727
2,4,2,2,2,34,90,0.416397233959287
1,3,1,2,1,50,38,0.498961046338081
2,2,4,1,2,88,82,0.482385560171679
2,2,4,1,2,76,62,0.732551303924993
1,3,1,2,1,44,62,0.416011409834027
1,3,1,2,1,68,54,0.466207932215184
2,4,2,2,2,30,58,0.499211941380054
1,3,1,2,1,62,46,0.415732434950769
2,4,2,2,2,22,66,0.415839648805559
2,4,2,2,2,80,76,0.432513596955687
1,1,3,1,1,48,54,0.465792204951867
1,1,3,1,1,70,50,0.53249747841619
2,4,2,2,2,52,66,0.499092328594998
1,3,1,2,1,62,40,0.448973481776193
2,4,2,2,2,18,98,0.482431144220755
2,2,4,1,2,74,38,0.532933262642473
1,1,3,1,1,80,40,0.549297238467261
1,1,3,1,1,58,84,0.449589414522052
2,4,2,2,2,32,40,0.499304933240637
2,4,2,2,2,48,42,0.532689296174794
1,1,3,1,1,60,58,0.449039122788236
1,3,1,2,1,44,74,0.399407114367932
2,2,4,1,2,62,52,0.582523333607242
2,2,4,1,2,52,54,0.532523370115086
1,3,1,2,1,62,66,0.482509184395894
1,3,1,2,1,54,62,0.432415864430368
2,4,2,2,2,50,64,0.432600024389103
1,3,1,2,1,52,86,0.449188638944179
2,2,4,1,2,72,50,0.482349822297692
1,3,1,2,1,42,44,0.416113153798506
2,4,2,2,2,44,44,0.482771384296939
2,4,2,2,2,40,74,0.432456707814708
1,1,3,1,1,58,72,0.482924911659211
1,1,3,1,1,74,26,0.482504808111116
2,4,2,2,2,22,54,0.483142256736755
1,3,1,2,1,72,60,0.53256749548018
2,4,2,2,2,18,72,0.5821962216869
2,2,4,1,2,68,54,0.448972752317786
1,1,3,1,1,78,52,0.516020089155063
1,1,3,1,1,54,56,0.465702860150486
2,4,2,2,2,62,60,0.499380420427769
2,2,4,1,2,76,8,0.432544593932107
1,3,1,2,1,70,58,0.466180216986686
2,4,2,2,2,70,74,0.548983984161168
1,3,1,2,1,52,96,0.515827177092433
2,2,4,1,2,80,28,0.482587224338204
1,1,3,1,1,74,36,0.632506886962801
2,4,2,2,2,36,62,0.41648256755434
1,3,1,2,1,74,68,0.515546743292361
2,4,2,2,2,32,66,0.51577320531942
1,1,3,1,1,68,60,0.449278712971136
2,4,2,2,2,44,66,0.615703480085358
1,1,3,1,1,62,70,0.49947961140424
1,1,3,1,1,90,56,0.499264089856297
2,4,2,2,2,46,54,0.482549663167447
1,1,3,1,1,58,42,0.499128066701815
2,4,2,2,2,38,36,0.499165627872571
2,2,4,1,2,50,42,0.549102138262242
1,3,1,2,1,56,50,0.532321341335773
1,3,1,2,1,42,72,0.482546016341075
2,4,2,2,2,46,38,0.432471659500152
1,1,3,1,1,86,36,0.482222915859893
2,2,4,1,2,66,34,0.599537886213511
1,1,3,1,1,92,68,0.465796216391027
2,4,2,2,2,48,70,0.499094516737387
2,4,2,2,2,52,90,0.515435517998412
1,3,1,2,1,40,78,0.499281229218468
1,3,1,2,1,54,88,0.449438804760575
2,4,2,2,2,54,76,0.499050026526675
2,4,2,2,2,40,68,0.449522314593196
1,1,3,1,1,42,34,0.532675073947757
2,2,4,1,2,72,42,0.666060093790293
1,1,3,1,1,62,62,0.565669966395944
1,1,3,1,1,84,72,0.549455141881481
2,4,2,2,2,42,54,0.482752786017954
2,4,2,2,2,44,66,0.482556227128953
1,3,1,2,1,44,60,0.515380452387035
1,3,1,2,1,92,66,0.432568297954276
2,4,2,2,2,48,58,0.532566401408985
2,4,2,2,2,28,78,0.4991619810462
1,3,1,2,1,44,36,0.515758983092383
2,2,4,1,2,60,54,0.515798003179953
1,3,1,2,1,18,74,0.515753877582029
