participant,session,observee,sure_gain,risk_gain,risk_prob,chosen
75,6,seeker,13,20,0.6,0
75,6,seeker,8,21,0.6,1
75,6,seeker,12,30,0.6,1
75,6,seeker,10,23,0.5,0
75,6,seeker,17,27,0.6,0
75,6,seeker,10,29,0.6,1
75,6,seeker,10,23,0.4,0
75,6,seeker,15,26,0.6,0
75,6,seeker,16,30,0.4,0
75,6,seeker,11,23,0.6,0
75,6,seeker,9,30,0.4,1
76,1,.,5,28,0.5,1
76,1,.,16,28,0.5,1
76,1,.,11,30,0.5,1
76,1,.,9,29,0.5,1
76,1,.,13,20,0.6,0
76,1,.,8,18,0.5,0
76,1,.,17,30,0.5,1
76,1,.,15,26,0.6,0
76,1,.,11,28,0.4,0
76,1,.,17,27,0.6,0
76,1,.,17,21,0.4,0
76,1,.,11,23,0.6,1
76,1,.,10,29,0.6,1
76,1,.,8,27,0.4,1
76,1,.,10,23,0.5,1
76,1,.,12,22,0.5,1
76,1,.,16,30,0.6,1
76,1,.,8,21,0.6,0
76,1,.,7,16,0.6,1
76,1,.,9,30,0.4,1
76,1,.,7,14,0.4,0
76,1,.,13,28,0.5,0
76,1,.,6,21,0.6,0
76,1,.,9,15,0.6,1
76,1,.,16,30,0.4,0
76,1,.,13,30,0.4,0
76,1,.,5,14,0.6,0
76,1,.,12,26,0.4,0
76,1,.,5,30,0.4,1
76,1,.,7,18,0.5,0
76,1,.,14,29,0.4,0
76,1,.,12,30,0.6,1
76,1,.,6,27,0.4,1
76,1,.,15,30,0.5,1
76,1,.,15,30,0.4,0
76,1,.,6,16,0.5,1
76,1,.,14,30,0.5,0
76,1,.,10,23,0.4,0
76,1,.,14,24,0.6,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,2,seeker,0,0,0,0
76,3,seeker,13,20,0.6,1
76,3,seeker,14,30,0.5,0
76,3,seeker,11,28,0.4,0
76,3,seeker,15,30,0.5,0
76,3,seeker,10,29,0.6,1
76,3,seeker,12,26,0.4,0
76,3,seeker,17,30,0.5,0
76,3,seeker,13,28,0.5,0
76,3,seeker,11,23,0.6,0
76,3,seeker,6,27,0.4,1
76,3,seeker,11,30,0.5,1
76,3,seeker,10,23,0.5,0
76,3,seeker,9,15,0.6,0
76,3,seeker,5,30,0.4,1
76,3,seeker,16,30,0.6,0
76,3,seeker,16,28,0.5,0
76,3,seeker,7,16,0.6,1
76,3,seeker,8,21,0.6,1
76,3,seeker,9,30,0.4,0
76,3,seeker,5,28,0.5,1
76,3,seeker,6,21,0.6,1
76,3,seeker,8,27,0.4,1
76,3,seeker,15,30,0.4,1
76,3,seeker,8,18,0.5,1
76,3,seeker,7,14,0.4,0
76,3,seeker,13,30,0.4,0
76,3,seeker,7,18,0.5,0
76,3,seeker,5,14,0.6,1
76,3,seeker,6,16,0.5,0
76,3,seeker,12,30,0.6,1
76,3,seeker,14,24,0.6,1
76,3,seeker,14,29,0.4,1
76,3,seeker,15,26,0.6,1
76,3,seeker,9,29,0.5,1
76,3,seeker,16,30,0.4,0
76,3,seeker,12,22,0.5,0
76,3,seeker,10,23,0.4,0
76,3,seeker,17,27,0.6,0
76,3,seeker,17,21,0.4,0
76,4,.,14,30,0.5,0
76,4,.,5,30,0.4,1
76,4,.,10,29,0.6,1
76,4,.,13,20,0.6,0
76,4,.,16,28,0.5,0
76,4,.,13,28,0.5,1
76,4,.,9,29,0.5,1
76,4,.,17,21,0.4,0
76,4,.,9,30,0.4,1
76,4,.,7,16,0.6,1
76,4,.,17,30,0.5,0
76,4,.,12,26,0.4,0
76,4,.,8,21,0.6,1
76,4,.,14,24,0.6,0
76,4,.,5,28,0.5,0
76,4,.,8,27,0.4,1
76,4,.,17,27,0.6,0
76,4,.,6,21,0.6,1
76,4,.,12,22,0.5,0
76,4,.,8,18,0.5,0
76,4,.,10,23,0.4,0
76,4,.,13,30,0.4,0
76,4,.,11,28,0.4,0
76,4,.,16,30,0.4,0
76,4,.,15,30,0.4,0
76,4,.,16,30,0.6,0
76,4,.,11,23,0.6,0
76,4,.,6,16,0.5,1
76,4,.,5,14,0.6,1
76,4,.,14,29,0.4,0
76,4,.,6,27,0.4,1
76,4,.,11,30,0.5,0
76,4,.,9,15,0.6,1
76,4,.,7,14,0.4,0
76,4,.,15,30,0.5,0
76,4,.,12,30,0.6,0
76,4,.,7,18,0.5,0
76,4,.,15,26,0.6,0
76,4,.,10,23,0.5,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,5,averse,0,0,0,0
76,6,averse,11,23,0.6,1
76,6,averse,16,30,0.4,0
76,6,averse,9,15,0.6,0
76,6,averse,14,24,0.6,0
76,6,averse,13,30,0.4,0
76,6,averse,6,27,0.4,1
76,6,averse,12,22,0.5,1
76,6,averse,16,28,0.5,0
76,6,averse,6,21,0.6,1
76,6,averse,8,21,0.6,1
76,6,averse,7,14,0.4,0
76,6,averse,6,16,0.5,0
76,6,averse,11,30,0.5,1
76,6,averse,10,29,0.6,1
76,6,averse,12,30,0.6,1
76,6,averse,7,18,0.5,0
76,6,averse,9,29,0.5,1
76,6,averse,17,27,0.6,0
76,6,averse,8,27,0.4,1
76,6,averse,16,30,0.6,0
76,6,averse,13,20,0.6,1
76,6,averse,9,30,0.4,1
76,6,averse,10,23,0.5,1
76,6,averse,7,16,0.6,1
76,6,averse,5,14,0.6,1
76,6,averse,14,30,0.5,0
76,6,averse,8,18,0.5,1
76,6,averse,17,30,0.5,0
76,6,averse,15,30,0.5,0
76,6,averse,12,26,0.4,0
76,6,averse,5,30,0.4,1
76,6,averse,13,28,0.5,1
76,6,averse,14,29,0.4,1
76,6,averse,11,28,0.4,0
76,6,averse,5,28,0.5,1
76,6,averse,15,30,0.4,0
76,6,averse,17,21,0.4,0
76,6,averse,10,23,0.4,1
76,6,averse,15,26,0.6,0
77,1,.,13,30,0.4,1
77,1,.,15,30,0.4,0
77,1,.,9,15,0.6,1
77,1,.,12,22,0.5,0
77,1,.,5,30,0.4,1
77,1,.,10,23,0.5,0
77,1,.,14,24,0.6,0
77,1,.,12,26,0.4,0
77,1,.,5,28,0.5,1
77,1,.,13,20,0.6,1
77,1,.,14,30,0.5,0
77,1,.,17,21,0.4,0
77,1,.,13,28,0.5,1
77,1,.,8,27,0.4,1
77,1,.,17,30,0.5,0
77,1,.,9,30,0.4,1
77,1,.,5,14,0.6,1
77,1,.,7,18,0.5,1
77,1,.,6,21,0.6,1
77,1,.,9,29,0.5,1
77,1,.,16,30,0.6,1
77,1,.,7,16,0.6,1
77,1,.,15,26,0.6,1
77,1,.,6,27,0.4,1
77,1,.,8,21,0.6,1
77,1,.,11,30,0.5,1
77,1,.,17,27,0.6,0
77,1,.,16,28,0.5,1
77,1,.,14,29,0.4,1
77,1,.,16,30,0.4,1
77,1,.,15,30,0.5,0
77,1,.,11,28,0.4,1
77,1,.,8,18,0.5,1
77,1,.,6,16,0.5,1
77,1,.,10,23,0.4,1
77,1,.,7,14,0.4,0
77,1,.,10,29,0.6,1
77,1,.,11,23,0.6,1
77,1,.,12,30,0.6,1
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,2,averse,0,0,0,0
77,3,averse,5,28,0.5,1
77,3,averse,15,30,0.5,0
77,3,averse,11,30,0.5,1
77,3,averse,12,22,0.5,0
77,3,averse,17,21,0.4,0
77,3,averse,6,27,0.4,1
77,3,averse,9,29,0.5,1
77,3,averse,6,21,0.6,1
77,3,averse,15,26,0.6,0
77,3,averse,17,30,0.5,0
77,3,averse,16,30,0.4,0
77,3,averse,12,30,0.6,1
77,3,averse,15,30,0.4,0
77,3,averse,10,23,0.5,0
77,3,averse,9,15,0.6,1
77,3,averse,13,30,0.4,0
77,3,averse,14,29,0.4,0
77,3,averse,17,27,0.6,0
77,3,averse,8,18,0.5,0
77,3,averse,5,30,0.4,1
77,3,averse,10,29,0.6,1
77,3,averse,11,28,0.4,0
77,3,averse,8,21,0.6,0
77,3,averse,14,24,0.6,0
77,3,averse,13,28,0.5,0
77,3,averse,7,14,0.4,0
77,3,averse,14,30,0.5,0
77,3,averse,8,27,0.4,0
77,3,averse,7,18,0.5,1
77,3,averse,16,30,0.6,0
77,3,averse,10,23,0.4,0
77,3,averse,11,23,0.6,1
77,3,averse,6,16,0.5,1
77,3,averse,7,16,0.6,0
77,3,averse,9,30,0.4,1
77,3,averse,13,20,0.6,0
77,3,averse,16,28,0.5,0
77,3,averse,5,14,0.6,1
77,3,averse,12,26,0.4,0
77,4,.,12,22,0.5,0
77,4,.,5,14,0.6,1
77,4,.,13,28,0.5,0
77,4,.,7,18,0.5,1
77,4,.,5,30,0.4,1
77,4,.,15,30,0.4,0
77,4,.,12,26,0.4,0
77,4,.,10,23,0.5,0
77,4,.,9,15,0.6,0
77,4,.,10,23,0.4,0
77,4,.,10,29,0.6,1
77,4,.,17,21,0.4,0
77,4,.,15,30,0.5,0
77,4,.,7,14,0.4,0
77,4,.,6,16,0.5,1
77,4,.,11,23,0.6,0
77,4,.,9,29,0.5,1
77,4,.,14,29,0.4,0
77,4,.,8,21,0.6,1
77,4,.,13,20,0.6,0
77,4,.,16,30,0.6,0
77,4,.,7,16,0.6,1
77,4,.,6,27,0.4,0
77,4,.,17,30,0.5,0
77,4,.,5,28,0.5,1
77,4,.,17,27,0.6,0
77,4,.,16,28,0.5,0
77,4,.,6,21,0.6,1
77,4,.,14,24,0.6,0
77,4,.,11,30,0.5,1
77,4,.,11,28,0.4,0
77,4,.,9,30,0.4,1
77,4,.,8,18,0.5,0
77,4,.,12,30,0.6,1
77,4,.,13,30,0.4,0
77,4,.,8,27,0.4,0
77,4,.,16,30,0.4,0
77,4,.,14,30,0.5,0
77,4,.,15,26,0.6,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,5,seeker,0,0,0,0
77,6,seeker,10,23,0.5,1
77,6,seeker,13,30,0.4,0
77,6,seeker,12,30,0.6,1
77,6,seeker,7,14,0.4,0
77,6,seeker,6,21,0.6,1
77,6,seeker,12,26,0.4,0
77,6,seeker,10,29,0.6,1
77,6,seeker,7,18,0.5,0
77,6,seeker,14,30,0.5,0
77,6,seeker,13,28,0.5,0
77,6,seeker,17,30,0.5,0
77,6,seeker,6,16,0.5,1
77,6,seeker,8,18,0.5,0
77,6,seeker,17,27,0.6,0
77,6,seeker,16,28,0.5,0
77,6,seeker,13,20,0.6,0
77,6,seeker,5,14,0.6,1
77,6,seeker,11,30,0.5,1
77,6,seeker,10,23,0.4,0
77,6,seeker,14,29,0.4,0
77,6,seeker,12,22,0.5,0
77,6,seeker,11,28,0.4,1
77,6,seeker,5,30,0.4,1
77,6,seeker,5,28,0.5,1
77,6,seeker,11,23,0.6,1
77,6,seeker,6,27,0.4,1
77,6,seeker,14,24,0.6,1
77,6,seeker,9,30,0.4,1
77,6,seeker,15,30,0.4,0
77,6,seeker,15,30,0.5,0
77,6,seeker,8,21,0.6,1
77,6,seeker,8,27,0.4,1
77,6,seeker,16,30,0.4,0
77,6,seeker,7,16,0.6,1
77,6,seeker,17,21,0.4,0
77,6,seeker,16,30,0.6,0
77,6,seeker,15,26,0.6,0
77,6,seeker,9,29,0.5,1
77,6,seeker,9,15,0.6,1
78,1,.,16,30,0.4,0
78,1,.,5,30,0.4,1
78,1,.,12,30,0.6,1
78,1,.,7,18,0.5,1
78,1,.,6,16,0.5,1
78,1,.,15,26,0.6,0
78,1,.,13,20,0.6,0
78,1,.,10,23,0.4,0
78,1,.,12,22,0.5,0
78,1,.,7,16,0.6,0
78,1,.,17,27,0.6,1
78,1,.,14,29,0.4,0
78,1,.,17,21,0.4,0
78,1,.,9,29,0.5,1
78,1,.,6,21,0.6,1
78,1,.,7,14,0.4,0
78,1,.,9,15,0.6,1
78,1,.,5,14,0.6,0
78,1,.,10,29,0.6,1
78,1,.,8,18,0.5,0
78,1,.,14,30,0.5,0
78,1,.,5,28,0.5,1
78,1,.,17,30,0.5,0
78,1,.,13,30,0.4,0
78,1,.,10,23,0.5,0
78,1,.,15,30,0.5,0
78,1,.,11,30,0.5,1
78,1,.,16,28,0.5,0
78,1,.,8,21,0.6,1
78,1,.,13,28,0.5,1
78,1,.,11,23,0.6,1
78,1,.,11,28,0.4,0
78,1,.,12,26,0.4,0
78,1,.,9,30,0.4,0
78,1,.,16,30,0.6,1
78,1,.,6,27,0.4,0
78,1,.,8,27,0.4,1
78,1,.,15,30,0.4,0
78,1,.,14,24,0.6,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,2,averse,0,0,0,0
78,3,averse,10,23,0.4,0
78,3,averse,9,30,0.4,0
78,3,averse,13,30,0.4,0
78,3,averse,12,26,0.4,0
78,3,averse,8,18,0.5,0
78,3,averse,11,23,0.6,1
78,3,averse,6,16,0.5,0
78,3,averse,10,23,0.5,0
78,3,averse,9,29,0.5,1
78,3,averse,6,27,0.4,0
78,3,averse,12,30,0.6,1
78,3,averse,17,30,0.5,0
78,3,averse,5,14,0.6,0
78,3,averse,10,29,0.6,1
78,3,averse,15,30,0.4,0
78,3,averse,16,30,0.6,1
78,3,averse,7,14,0.4,0
78,3,averse,11,30,0.5,0
78,3,averse,5,30,0.4,1
78,3,averse,8,27,0.4,1
78,3,averse,15,30,0.5,0
78,3,averse,15,26,0.6,1
78,3,averse,17,21,0.4,0
78,3,averse,14,30,0.5,0
78,3,averse,6,21,0.6,1
78,3,averse,14,29,0.4,0
78,3,averse,9,15,0.6,0
78,3,averse,8,21,0.6,1
78,3,averse,11,28,0.4,0
78,3,averse,12,22,0.5,0
78,3,averse,5,28,0.5,1
78,3,averse,14,24,0.6,1
78,3,averse,13,28,0.5,0
78,3,averse,7,16,0.6,1
78,3,averse,16,28,0.5,0
78,3,averse,7,18,0.5,0
78,3,averse,16,30,0.4,0
78,3,averse,13,20,0.6,0
78,3,averse,17,27,0.6,0
78,4,.,11,23,0.6,0
78,4,.,6,27,0.4,1
78,4,.,5,28,0.5,1
78,4,.,15,26,0.6,1
78,4,.,7,16,0.6,1
78,4,.,15,30,0.4,0
78,4,.,9,15,0.6,0
78,4,.,13,20,0.6,1
78,4,.,10,29,0.6,1
78,4,.,10,23,0.4,0
78,4,.,14,29,0.4,0
78,4,.,17,21,0.4,0
78,4,.,17,27,0.6,1
78,4,.,9,29,0.5,1
78,4,.,15,30,0.5,0
78,4,.,12,22,0.5,0
78,4,.,5,30,0.4,0
78,4,.,13,28,0.5,0
78,4,.,10,23,0.5,0
78,4,.,12,26,0.4,0
78,4,.,11,30,0.5,0
78,4,.,12,30,0.6,1
78,4,.,16,30,0.6,0
78,4,.,9,30,0.4,0
78,4,.,5,14,0.6,1
78,4,.,6,21,0.6,1
78,4,.,7,18,0.5,1
78,4,.,14,24,0.6,1
78,4,.,11,28,0.4,0
78,4,.,13,30,0.4,0
78,4,.,8,18,0.5,1
78,4,.,6,16,0.5,0
78,4,.,8,21,0.6,1
78,4,.,8,27,0.4,0
78,4,.,14,30,0.5,0
78,4,.,16,30,0.4,0
78,4,.,7,14,0.4,0
78,4,.,16,28,0.5,0
78,4,.,17,30,0.5,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,5,seeker,0,0,0,0
78,6,seeker,17,30,0.5,1
78,6,seeker,14,29,0.4,0
78,6,seeker,6,16,0.5,1
78,6,seeker,7,16,0.6,0
78,6,seeker,12,26,0.4,0
78,6,seeker,5,30,0.4,0
78,6,seeker,12,22,0.5,0
78,6,seeker,10,29,0.6,1
78,6,seeker,9,29,0.5,1
78,6,seeker,17,21,0.4,0
78,6,seeker,16,28,0.5,0
78,6,seeker,6,27,0.4,0
78,6,seeker,9,30,0.4,0
78,6,seeker,8,27,0.4,1
78,6,seeker,15,30,0.4,0
78,6,seeker,10,23,0.5,1
78,6,seeker,11,23,0.6,1
78,6,seeker,13,20,0.6,0
78,6,seeker,7,14,0.4,0
78,6,seeker,8,21,0.6,1
78,6,seeker,11,28,0.4,0
78,6,seeker,16,30,0.4,0
78,6,seeker,16,30,0.6,1
78,6,seeker,17,27,0.6,0
78,6,seeker,9,15,0.6,1
78,6,seeker,14,30,0.5,1
78,6,seeker,15,26,0.6,1
78,6,seeker,15,30,0.5,1
78,6,seeker,5,14,0.6,1
78,6,seeker,10,23,0.4,0
78,6,seeker,13,30,0.4,0
78,6,seeker,8,18,0.5,1
78,6,seeker,13,28,0.5,0
78,6,seeker,7,18,0.5,0
78,6,seeker,14,24,0.6,0
78,6,seeker,6,21,0.6,1
78,6,seeker,12,30,0.6,1
78,6,seeker,11,30,0.5,1
78,6,seeker,5,28,0.5,1
79,1,.,14,29,0.4,0
79,1,.,9,30,0.4,1
79,1,.,8,21,0.6,0
79,1,.,12,30,0.6,1
79,1,.,7,18,0.5,1
79,1,.,6,21,0.6,1
79,1,.,17,27,0.6,0
79,1,.,6,16,0.5,1
79,1,.,14,24,0.6,0
79,1,.,5,28,0.5,1
79,1,.,15,30,0.4,0
79,1,.,15,26,0.6,0
79,1,.,17,30,0.5,0
79,1,.,13,28,0.5,1
79,1,.,14,30,0.5,0
79,1,.,11,28,0.4,0
79,1,.,17,21,0.4,0
79,1,.,6,27,0.4,1
79,1,.,12,26,0.4,0
79,1,.,12,22,0.5,0
79,1,.,9,15,0.6,0
79,1,.,11,30,0.5,1
79,1,.,8,18,0.5,0
79,1,.,5,30,0.4,1
79,1,.,10,29,0.6,1
79,1,.,16,28,0.5,0
79,1,.,13,20,0.6,0
79,1,.,10,23,0.4,0
79,1,.,10,23,0.5,1
79,1,.,5,14,0.6,1
79,1,.,9,29,0.5,1
79,1,.,11,23,0.6,0
79,1,.,8,27,0.4,1
79,1,.,13,30,0.4,0
79,1,.,7,16,0.6,1
79,1,.,7,14,0.4,0
79,1,.,15,30,0.5,1
79,1,.,16,30,0.6,0
79,1,.,16,30,0.4,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,2,seeker,0,0,0,0
79,3,seeker,9,29,0.5,1
79,3,seeker,12,30,0.6,1
79,3,seeker,10,29,0.6,1
79,3,seeker,16,28,0.5,1
79,3,seeker,7,14,0.4,0
79,3,seeker,15,30,0.5,0
79,3,seeker,14,30,0.5,1
79,3,seeker,17,21,0.4,0
79,3,seeker,16,30,0.6,1
79,3,seeker,11,23,0.6,1
79,3,seeker,9,30,0.4,1
79,3,seeker,11,28,0.4,0
79,3,seeker,15,30,0.4,0
79,3,seeker,9,15,0.6,1
79,3,seeker,13,28,0.5,1
79,3,seeker,13,20,0.6,0
79,3,seeker,6,27,0.4,1
79,3,seeker,8,27,0.4,1
79,3,seeker,6,16,0.5,1
79,3,seeker,7,16,0.6,1
79,3,seeker,6,21,0.6,1
79,3,seeker,13,30,0.4,0
79,3,seeker,17,30,0.5,0
79,3,seeker,12,22,0.5,0
79,3,seeker,17,27,0.6,0
79,3,seeker,10,23,0.4,0
79,3,seeker,5,28,0.5,1
79,3,seeker,10,23,0.5,1
79,3,seeker,7,18,0.5,1
79,3,seeker,8,21,0.6,1
79,3,seeker,16,30,0.4,0
79,3,seeker,14,24,0.6,1
79,3,seeker,11,30,0.5,1
79,3,seeker,8,18,0.5,1
79,3,seeker,5,14,0.6,1
79,3,seeker,15,26,0.6,1
79,3,seeker,14,29,0.4,0
79,3,seeker,5,30,0.4,1
79,3,seeker,12,26,0.4,0
79,4,.,5,28,0.5,1
79,4,.,8,27,0.4,1
79,4,.,14,24,0.6,1
79,4,.,5,30,0.4,1
79,4,.,11,30,0.5,1
79,4,.,7,14,0.4,0
79,4,.,13,30,0.4,1
79,4,.,17,21,0.4,0
79,4,.,8,21,0.6,1
79,4,.,14,30,0.5,1
79,4,.,10,23,0.4,1
79,4,.,6,27,0.4,1
79,4,.,16,30,0.6,1
79,4,.,15,26,0.6,0
79,4,.,7,16,0.6,1
79,4,.,15,30,0.4,0
79,4,.,17,27,0.6,0
79,4,.,10,23,0.5,1
79,4,.,13,28,0.5,1
79,4,.,6,16,0.5,1
79,4,.,12,30,0.6,1
79,4,.,9,15,0.6,0
